City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
463,Ayan,RU,2021-02-01 13:57:17,56.45,138.1667,-28.41,69,42,15.5,scattered clouds
464,Siculeni,RO,2021-02-01 14:03:26,46.4167,25.75,39.0,91,100,1.01,overcast clouds
465,Norman Wells,CA,2021-02-01 13:55:27,65.282,-126.8329,-20.2,76,75,8.05,light snow
466,Funchal,PT,2021-02-01 14:03:26,32.6333,-16.9,64.4,72,75,3.44,broken clouds
467,Kailua,US,2021-02-01 14:01:26,21.4022,-157.7394,73.4,73,75,6.91,broken clouds
468,Hualmay,PE,2021-02-01 13:55:59,-11.0964,-77.6139,72.25,72,76,6.44,broken clouds
469,Kaeo,NZ,2021-02-01 14:03:27,-35.1,173.7833,59.0,89,8,3.0,clear sky
470,Saryozek,KZ,2021-02-01 14:03:27,44.3583,77.9753,31.23,87,100,5.5,overcast clouds
471,Santa Fe,AR,2021-02-01 14:03:27,-31.6333,-60.7,73.99,77,99,3.0,overcast clouds
472,Aitape,PG,2021-02-01 14:03:27,-3.1374,142.3475,77.14,91,100,16.42,overcast clouds
473,Te Anau,NZ,2021-02-01 13:55:29,-45.4167,167.7167,52.99,89,14,1.45,few clouds
474,San Quintin,MX,2021-02-01 13:57:09,30.4833,-115.95,57.97,67,100,5.55,overcast clouds
475,Kaoma,ZM,2021-02-01 14:03:28,-14.7833,24.8,76.64,78,100,4.74,light rain
476,Iquitos,PE,2021-02-01 14:03:28,-3.7481,-73.2472,75.2,94,90,4.61,light intensity drizzle
477,Pangody,RU,2021-02-01 14:03:29,65.85,74.4859,5.25,94,100,17.43,overcast clouds
478,Mineiros,BR,2021-02-01 14:03:29,-17.5694,-52.5511,81.19,68,92,3.6,overcast clouds
479,Port Augusta,AU,2021-02-01 13:56:35,-32.5,137.7667,64.4,68,40,18.41,scattered clouds
480,Maniitsoq,GL,2021-02-01 14:03:30,65.4167,-52.9,15.42,93,100,11.34,light snow
481,Bandarbeyla,SO,2021-02-01 13:57:01,9.4942,50.8122,75.15,67,42,21.83,scattered clouds
482,Kahului,US,2021-02-01 13:51:26,20.8947,-156.47,69.8,78,1,5.75,clear sky
483,Mirabad,AF,2021-02-01 14:03:30,30.4362,61.8383,65.91,23,0,12.15,clear sky
484,Pahalgam,IN,2021-02-01 14:03:31,34.0333,75.3333,24.84,85,17,7.23,few clouds
485,Klaksvik,FO,2021-02-01 13:55:13,62.2266,-6.589,33.8,64,99,11.5,overcast clouds
486,Huambo,AO,2021-02-01 14:03:31,-12.7761,15.7392,78.8,44,75,5.75,broken clouds
487,Andros,GR,2021-02-01 14:03:31,37.8333,24.9333,59.0,71,100,5.99,overcast clouds
488,Sotteville-Les-Rouen,FR,2021-02-01 14:03:31,49.4097,1.0901,46.0,87,90,9.22,overcast clouds
489,Kochevo,RU,2021-02-01 14:03:32,59.5994,54.3125,19.62,95,100,10.45,overcast clouds
490,Labuhan,ID,2021-02-01 13:55:20,-6.8844,112.2051,79.74,86,100,11.81,overcast clouds
491,Colon,PA,2021-02-01 14:03:32,9.3592,-79.9014,72.0,88,51,3.0,broken clouds
492,Dubbo,AU,2021-02-01 13:52:56,-32.25,148.6167,60.8,94,75,12.66,light rain
493,Roald,NO,2021-02-01 14:03:32,62.5833,6.1333,32.0,74,75,12.66,light snow
494,Upata,VE,2021-02-01 14:03:33,8.0086,-62.3989,81.0,74,58,4.0,broken clouds
495,Porto Santo,PT,2021-02-01 14:01:44,33.072,-16.3415,64.4,72,75,6.91,broken clouds
496,Kailaras,IN,2021-02-01 14:03:33,26.3167,77.6167,64.06,28,0,3.13,clear sky
497,Tilichiki,RU,2021-02-01 13:57:14,60.4667,166.1,5.63,95,99,9.84,overcast clouds
498,Setubal,PT,2021-02-01 14:03:33,38.5244,-8.8882,60.8,82,90,8.05,overcast clouds
499,Cherskiy,RU,2021-02-01 13:55:10,68.75,161.3,7.03,94,100,9.44,snow
500,Namibe,AO,2021-02-01 13:57:10,-15.1961,12.1522,78.37,64,20,14.56,few clouds
501,Kirksville,US,2021-02-01 14:00:36,40.1948,-92.5833,26.6,80,90,14.97,overcast clouds
502,Ialibu,PG,2021-02-01 14:03:34,-6.2821,143.9935,57.67,98,100,1.12,overcast clouds
503,Kokkola,FI,2021-02-01 14:03:34,63.8385,23.1307,19.0,93,20,3.44,light snow
504,Praia Da Vitoria,PT,2021-02-01 14:03:35,38.7333,-27.0667,66.2,68,20,18.34,few clouds
505,Yanam,IN,2021-02-01 14:03:35,16.7333,82.2167,78.8,78,40,5.75,mist
506,Pakenham,AU,2021-02-01 14:03:35,-38.0667,145.4833,57.99,81,55,3.06,broken clouds
507,Puerto Escondido,MX,2021-02-01 13:53:23,15.85,-97.0667,69.8,100,1,6.91,clear sky
508,Sistranda,NO,2021-02-01 14:03:35,63.7256,8.834,30.2,74,40,11.5,scattered clouds
509,Pudozh,RU,2021-02-01 14:03:35,61.8099,36.5345,14.11,97,98,3.29,light snow
510,San Francisco,US,2021-02-01 13:59:47,37.7749,-122.4194,53.01,76,20,3.44,few clouds
511,Bilma,NE,2021-02-01 13:56:54,18.6853,12.9164,83.08,11,0,8.25,clear sky
512,Bandar-E Lengeh,IR,2021-02-01 14:03:36,26.5579,54.8807,73.4,53,0,13.8,clear sky
513,Ruteng,ID,2021-02-01 13:57:44,-8.6136,120.4721,63.75,100,100,2.28,overcast clouds
514,Jacmel,HT,2021-02-01 14:03:36,18.2342,-72.5347,82.4,57,20,18.41,few clouds
515,Shitanjing,CN,2021-02-01 13:56:21,39.2342,106.3439,15.73,66,0,2.1,clear sky
516,Boende,CD,2021-02-01 14:03:37,-0.2167,20.8667,92.57,44,57,1.83,broken clouds
517,Mayo,US,2021-02-01 14:03:37,38.8876,-76.5119,33.01,94,90,21.88,light snow
518,Benton Harbor,US,2021-02-01 14:00:23,42.1167,-86.4542,27.0,74,75,4.61,broken clouds
519,Sanary-Sur-Mer,FR,2021-02-01 14:03:37,43.1178,5.8001,60.01,79,36,8.99,scattered clouds
520,Urumqi,CN,2021-02-01 14:01:49,43.801,87.6005,12.2,73,100,2.24,mist
521,Laguna,US,2021-02-01 13:55:38,38.421,-121.4238,50.0,87,40,2.55,scattered clouds
522,Guarapari,BR,2021-02-01 14:03:38,-20.6667,-40.4975,89.6,51,20,12.66,few clouds
523,Inhambane,MZ,2021-02-01 14:03:38,-23.865,35.3833,91.4,58,20,16.11,few clouds
524,Bambanglipuro,ID,2021-02-01 14:03:38,-7.95,110.2833,78.58,84,100,7.36,heavy intensity rain
525,Nueva Concepcion,GT,2021-02-01 14:03:38,14.2,-91.3,71.6,73,0,1.1,clear sky
526,The Valley,AI,2021-02-01 13:59:36,18.217,-63.0578,82.4,74,40,17.27,scattered clouds
527,Mizdah,LY,2021-02-01 14:03:39,31.4451,12.9801,61.63,31,42,18.07,scattered clouds
528,Odweyne,SO,2021-02-01 14:03:39,9.4092,45.064,77.72,25,23,16.78,few clouds
529,Majene,ID,2021-02-01 14:03:39,-3.5403,118.9707,79.77,79,100,7.83,light rain
530,Waiouru,NZ,2021-02-01 14:03:39,-39.4833,175.6667,45.77,76,0,3.06,clear sky
531,Farah,AF,2021-02-01 14:03:39,32.5,62.5,58.95,29,87,8.84,overcast clouds
532,Pisco,PE,2021-02-01 14:03:40,-13.7,-76.2167,77.0,65,0,4.61,clear sky
533,Meulaboh,ID,2021-02-01 13:55:43,4.1363,96.1285,79.86,79,87,2.26,overcast clouds
534,Hami,CN,2021-02-01 13:55:40,42.8,93.45,27.25,78,0,5.28,clear sky
535,Tutoia,BR,2021-02-01 13:55:57,-2.7619,-42.2744,87.8,62,40,16.11,light rain
536,Coihueco,CL,2021-02-01 14:03:40,-36.6167,-71.8333,60.8,88,40,8.05,scattered clouds
537,Korla,CN,2021-02-01 13:55:55,41.7597,86.1469,25.61,82,0,2.84,clear sky
538,Samfya,ZM,2021-02-01 14:03:41,-11.3649,29.5565,70.18,87,100,5.21,light rain
539,Khilok,RU,2021-02-01 14:03:41,51.3674,110.4676,-18.76,83,32,5.32,scattered clouds
540,Grand Gaube,MU,2021-02-01 13:57:15,-20.0064,57.6608,82.99,78,4,8.01,clear sky
541,La Roche-Sur-Yon,FR,2021-02-01 14:03:42,46.6667,-1.4333,53.01,93,90,24.16,mist
542,Tupancireta,BR,2021-02-01 14:03:42,-29.0806,-53.8358,77.07,71,0,5.39,clear sky
543,Hobyo,SO,2021-02-01 14:03:42,5.3505,48.5268,78.24,65,64,20.85,broken clouds
544,Warrington,GB,2021-02-01 14:03:19,53.3925,-2.5802,43.0,65,84,5.75,broken clouds
545,Uchiza,PE,2021-02-01 14:00:09,-8.4592,-76.4633,77.59,69,96,1.72,overcast clouds
546,Camana,PE,2021-02-01 14:03:43,-16.6228,-72.7111,72.59,66,55,6.31,broken clouds
547,Lincoln,US,2021-02-01 14:01:39,40.8,-96.667,26.6,80,90,8.05,mist
548,Palana,RU,2021-02-01 14:03:44,59.1167,159.9667,-9.24,95,100,10.74,light snow
549,Richards Bay,ZA,2021-02-01 14:03:44,-28.783,32.0377,74.62,84,100,21.97,light rain
550,Amga,RU,2021-02-01 14:03:44,60.8953,131.9608,-44.14,77,100,3.18,overcast clouds
551,Beringovskiy,RU,2021-02-01 13:55:40,63.05,179.3167,20.95,97,100,35.5,snow
552,Wilmington,US,2021-02-01 13:55:24,34.2257,-77.9447,39.2,93,90,10.36,mist
553,Muros,ES,2021-02-01 13:56:38,42.7762,-9.0603,57.99,90,100,15.75,overcast clouds
554,Jiuquan,CN,2021-02-01 14:03:45,39.7432,98.5174,19.17,82,0,3.53,clear sky
555,Brandenburg,DE,2021-02-01 14:03:45,52.4167,12.55,33.01,58,98,5.01,overcast clouds
556,Almaznyy,RU,2021-02-01 14:03:45,48.0448,40.045,51.8,71,0,13.42,clear sky
557,Lagos,NG,2021-02-01 14:01:50,6.5833,3.75,91.83,49,0,10.25,clear sky
558,Payson,US,2021-02-01 14:03:16,40.0444,-111.7321,32.0,80,40,3.44,scattered clouds
559,Kalininsk,RU,2021-02-01 14:03:46,51.5,44.4758,27.59,98,100,8.41,snow
560,Coylton,GB,2021-02-01 14:03:46,55.4453,-4.5195,39.0,81,20,11.5,few clouds
561,Wawa,NG,2021-02-01 14:03:46,9.9022,4.4192,95.2,10,6,5.46,clear sky
562,Teeli,RU,2021-02-01 14:03:46,51.0333,90.2333,-3.3,87,100,1.12,overcast clouds
563,Merauke,ID,2021-02-01 13:57:33,-8.4667,140.3333,78.4,88,100,13.69,overcast clouds
564,Vila Franca Do Campo,PT,2021-02-01 13:55:53,37.7167,-25.4333,62.01,94,75,13.8,broken clouds
565,Sabha,LY,2021-02-01 14:03:47,27.0377,14.4283,67.68,24,0,15.95,clear sky
566,Thinadhoo,MV,2021-02-01 14:03:47,0.5333,72.9333,83.34,72,0,10.51,clear sky
567,Kassala,SD,2021-02-01 14:03:47,15.451,36.4,96.84,17,0,11.72,clear sky
568,Port Hueneme,US,2021-02-01 14:03:48,34.1478,-119.1951,59.0,67,90,6.91,overcast clouds
569,Blenheim,NZ,2021-02-01 14:03:48,-41.516,173.9528,55.0,92,92,4.47,overcast clouds
570,Walvis Bay,NA,2021-02-01 13:57:03,-22.9575,14.5053,72.0,64,0,11.5,clear sky
571,Palora,EC,2021-02-01 14:03:49,-1.7,-77.9333,69.8,94,90,3.44,light rain
572,Natchitoches,US,2021-02-01 14:01:05,31.7668,-93.1335,35.6,93,1,6.91,clear sky
573,Riohacha,CO,2021-02-01 14:00:11,11.5444,-72.9072,82.0,66,75,15.93,broken clouds
574,Atbasar,KZ,2021-02-01 14:03:49,51.8,68.3333,9.54,88,0,4.16,clear sky
575,Ridgecrest,US,2021-02-01 14:02:48,35.6225,-117.6709,46.0,61,90,0.22,overcast clouds
576,Mana,GF,2021-02-01 14:03:50,5.6592,-53.7767,78.26,81,100,13.06,overcast clouds
577,Byron Bay,AU,2021-02-01 14:03:50,-28.65,153.6167,71.6,94,90,4.61,overcast clouds
578,Narathiwat,TH,2021-02-01 14:03:50,6.3333,101.75,78.8,83,40,8.05,scattered clouds
579,Batalha,BR,2021-02-01 14:03:50,-9.6778,-37.1247,93.78,36,34,11.45,scattered clouds
580,Tazmalt,DZ,2021-02-01 14:03:51,36.3868,4.3989,61.56,53,33,22.86,scattered clouds
581,Montepuez,MZ,2021-02-01 14:03:51,-13.1256,38.9997,81.57,77,28,4.99,light rain
582,Yerbogachen,RU,2021-02-01 13:57:45,61.2767,108.0108,-35.88,81,0,5.26,clear sky
583,Rognan,NO,2021-02-01 14:03:51,67.0953,15.3878,19.99,80,95,4.68,overcast clouds
584,Jacareacanga,BR,2021-02-01 14:03:51,-6.2222,-57.7528,77.0,100,75,2.3,broken clouds
585,Asuncion,PY,2021-02-01 14:03:51,-25.3007,-57.6359,77.0,88,90,4.61,mist
586,Yuncheng,CN,2021-02-01 14:03:52,35.0231,110.9928,39.2,58,0,5.75,clear sky
587,Nemuro,JP,2021-02-01 14:03:52,43.3236,145.575,37.18,89,51,23.13,broken clouds
588,Mayumba,GA,2021-02-01 13:56:01,-3.432,10.6554,84.51,67,7,8.41,clear sky
589,Palkino,RU,2021-02-01 14:03:52,57.5409,28.0126,28.4,86,75,8.95,snow
590,Atar,MR,2021-02-01 13:57:15,20.5169,-13.0499,89.53,11,4,11.72,clear sky
591,Carbonia,IT,2021-02-01 14:03:53,39.1672,8.5222,62.01,63,20,20.71,few clouds
592,Zyryanka,RU,2021-02-01 14:03:53,65.75,150.85,-24.61,85,100,23.47,light snow
593,Qinggang,CN,2021-02-01 14:03:53,46.6833,126.0833,-22.38,84,6,6.87,clear sky
594,Sola,VU,2021-02-01 13:56:20,-13.8833,167.55,81.84,79,100,15.79,overcast clouds
595,Trincomalee,LK,2021-02-01 13:57:07,8.5711,81.2335,80.08,79,1,17.4,clear sky
596,Luwuk,ID,2021-02-01 14:03:54,-0.9516,122.7875,78.31,77,98,3.89,overcast clouds
597,Terra Santa,BR,2021-02-01 14:03:54,-2.1042,-56.4869,87.15,57,27,6.38,scattered clouds
598,Fare,PF,2021-02-01 14:03:54,-16.7,-151.0167,80.76,75,11,14.45,few clouds
599,Gamba,GA,2021-02-01 14:03:54,-2.65,10.0,83.97,69,27,8.81,scattered clouds
600,Tanete,ID,2021-02-01 13:57:16,-3.9443,119.7848,78.6,83,100,4.76,overcast clouds
601,Newport,GB,2021-02-01 14:03:55,51.5877,-2.9984,41.0,97,41,4.07,scattered clouds
602,Andenes,NO,2021-02-01 14:03:55,69.3143,16.1194,33.8,69,75,31.07,light snow
603,Sao Raimundo Nonato,BR,2021-02-01 14:03:55,-9.0153,-42.6994,86.94,54,69,8.14,broken clouds
604,Hambantota,LK,2021-02-01 13:56:33,6.1241,81.1185,80.6,89,20,9.22,few clouds
605,Hachinohe,JP,2021-02-01 14:03:55,40.5,141.5,44.01,62,100,21.0,overcast clouds
606,Teyateyaneng,LS,2021-02-01 14:03:55,-29.1472,27.7489,80.47,22,100,8.59,overcast clouds
607,Trapani,IT,2021-02-01 14:03:56,37.8333,12.6667,64.0,94,75,11.5,broken clouds
608,Sioux Lookout,CA,2021-02-01 13:56:18,50.1001,-91.917,19.4,93,90,5.75,light snow
609,Aubenas,FR,2021-02-01 14:03:56,44.6201,4.3899,55.99,88,100,3.29,overcast clouds
610,Aktau,KZ,2021-02-01 14:03:56,43.65,51.2,44.6,70,0,8.95,clear sky
611,Karratha,AU,2021-02-01 13:55:32,-20.7377,116.8463,76.73,92,100,22.32,light rain
612,Turgoyak,RU,2021-02-01 14:03:57,55.15,60.1183,26.67,96,100,4.38,overcast clouds
613,Mandalgovi,MN,2021-02-01 14:03:57,45.7625,106.2708,-1.37,80,0,14.65,clear sky
614,Stende,LV,2021-02-01 14:03:57,57.15,22.5333,33.8,75,0,6.91,clear sky
615,Mandawar,IN,2021-02-01 14:03:57,29.5,78.1333,59.76,36,0,5.64,clear sky
616,Ranong,TH,2021-02-01 14:03:57,9.9658,98.6348,82.4,69,20,3.44,few clouds
617,Rosarito,MX,2021-02-01 14:03:58,32.3333,-117.0333,57.2,54,75,1.72,broken clouds
618,Zhangjiakou,CN,2021-02-01 14:03:58,40.81,114.8794,6.4,63,0,12.46,clear sky
619,Ewa Beach,US,2021-02-01 14:03:58,21.3156,-158.0072,69.8,83,1,3.44,clear sky
620,Bosaso,SO,2021-02-01 13:56:03,11.2842,49.1816,75.18,62,18,13.73,few clouds
621,Caravelas,BR,2021-02-01 13:55:03,-17.7125,-39.2481,85.21,56,100,8.3,overcast clouds
622,Broome,US,2021-02-01 13:55:43,42.2506,-75.833,21.0,86,90,12.66,light snow
623,Craig,US,2021-02-01 14:03:59,40.5153,-107.5464,14.0,85,1,3.44,clear sky
624,Sembe,CG,2021-02-01 14:03:59,1.6481,14.5806,84.92,63,98,3.83,light rain
625,Comodoro Rivadavia,AR,2021-02-01 13:54:56,-45.8667,-67.5,78.8,27,0,12.66,clear sky
626,Santa Cruz De Tenerife,ES,2021-02-01 14:03:59,28.4682,-16.2546,66.2,59,0,10.36,clear sky
627,Tres Arroyos,AR,2021-02-01 13:59:44,-38.3739,-60.2798,63.75,57,100,6.64,light rain
628,Kostomuksha,RU,2021-02-01 14:04:00,64.571,30.5767,10.94,96,100,3.62,light snow
629,Lipovtsy,RU,2021-02-01 14:04:00,44.2014,131.7244,-6.63,86,51,6.35,broken clouds
630,Kapit,MY,2021-02-01 14:04:00,2.0167,112.9333,74.08,94,100,0.43,moderate rain
631,Maues,BR,2021-02-01 14:04:01,-3.3836,-57.7186,84.67,66,63,4.47,broken clouds
632,Dawlatabad,AF,2021-02-01 14:04:01,36.4141,64.9053,54.05,50,100,2.04,overcast clouds
633,Chivay,PE,2021-02-01 14:04:01,-15.6383,-71.6011,53.62,49,55,4.79,broken clouds
634,Esna,EG,2021-02-01 14:04:02,25.2934,32.554,80.6,21,0,4.61,clear sky
635,South River,US,2021-02-01 14:04:02,40.4465,-74.386,28.99,94,100,5.01,heavy snow
636,Iguape,BR,2021-02-01 14:04:03,-24.7081,-47.5553,75.79,89,100,4.05,overcast clouds
637,Donji Milanovac,RS,2021-02-01 14:04:03,44.4627,22.1523,36.0,7,51,3.91,broken clouds
638,Murray Bridge,AU,2021-02-01 14:04:03,-35.1167,139.2667,57.0,83,0,13.69,clear sky
639,Omboue,GA,2021-02-01 13:55:25,-1.5746,9.2618,84.38,67,100,8.66,overcast clouds
640,Barmer,IN,2021-02-01 14:04:04,25.75,71.3833,69.93,23,0,6.2,clear sky
641,Iberia,US,2021-02-01 13:56:24,29.9502,-91.7507,44.01,75,1,9.22,clear sky
642,Vila,PT,2021-02-01 13:55:47,42.0304,-8.1588,53.01,94,92,9.64,overcast clouds
643,Yumen,CN,2021-02-01 13:57:21,40.2833,97.2,22.59,71,0,3.2,clear sky
644,Athmallik,IN,2021-02-01 14:04:04,20.7219,84.5348,62.96,27,0,2.13,clear sky
645,Quthing,LS,2021-02-01 14:04:04,-30.4,27.7003,81.07,19,0,11.03,clear sky
646,Tefe,BR,2021-02-01 13:57:18,-3.3542,-64.7114,75.2,100,90,5.75,light rain
647,Srednekolymsk,RU,2021-02-01 14:04:05,67.45,153.6833,-16.2,88,100,11.39,light snow
648,Broken Hill,AU,2021-02-01 14:04:05,-31.95,141.4333,73.4,40,0,16.11,clear sky
649,Rundu,NA,2021-02-01 13:55:26,-17.9333,19.7667,78.17,68,79,12.41,light rain
650,Tallahassee,US,2021-02-01 14:04:05,30.4383,-84.2807,46.4,66,90,17.27,overcast clouds
651,Solnechnyy,RU,2021-02-01 13:55:52,50.7214,136.6319,-14.58,81,100,4.09,light snow
652,San Juan,AR,2021-02-01 14:04:06,-31.5375,-68.5364,60.39,54,91,10.58,overcast clouds
653,Huaral,PE,2021-02-01 14:04:06,-11.495,-77.2078,69.8,78,0,6.91,clear sky
654,Benghazi,LY,2021-02-01 14:04:06,32.1167,20.0667,63.27,63,0,13.76,clear sky
655,Oktyabrskoye,RU,2021-02-01 14:04:07,43.0645,44.7417,46.4,66,51,6.71,broken clouds
656,North Salt Lake,US,2021-02-01 14:04:07,40.8486,-111.9069,30.99,86,75,3.44,broken clouds
657,Wanning,CN,2021-02-01 13:55:54,18.8003,110.3967,67.51,91,10,5.23,clear sky
658,Hokitika,NZ,2021-02-01 13:55:50,-42.7167,170.9667,56.53,90,42,3.18,scattered clouds
659,Birjand,IR,2021-02-01 14:04:08,32.8663,59.2211,57.2,11,20,11.5,few clouds
660,Luba,GQ,2021-02-01 14:04:08,3.4568,8.5547,89.6,55,20,5.75,few clouds
661,Eydhafushi,MV,2021-02-01 14:04:08,5.1033,73.0708,80.67,79,100,12.68,overcast clouds
662,Aksu,CN,2021-02-01 13:57:55,41.1231,80.2644,30.02,74,100,3.27,overcast clouds
663,Flinders,AU,2021-02-01 14:04:08,-34.5833,150.8552,69.01,89,100,4.0,moderate rain
664,Cayenne,GF,2021-02-01 13:55:52,4.9333,-52.3333,80.6,83,90,6.91,overcast clouds
665,Awjilah,LY,2021-02-01 14:04:09,29.1081,21.2869,73.51,36,99,9.17,overcast clouds
666,Golubitskaya,RU,2021-02-01 14:04:09,45.3222,37.2822,57.2,44,0,29.08,clear sky
667,Harper,LR,2021-02-01 14:04:09,4.375,-7.7169,82.83,77,42,8.28,light rain
668,Yar-Sale,RU,2021-02-01 13:56:26,66.8333,70.8333,7.93,95,100,18.48,overcast clouds
669,Manggar,ID,2021-02-01 14:04:10,-2.8833,108.2667,80.11,82,100,10.94,overcast clouds
670,Saint Andrews,US,2021-02-01 14:04:10,34.0454,-81.1293,42.01,93,90,3.44,mist
671,Karaton,ID,2021-02-01 14:04:10,-6.3424,106.1045,81.0,89,40,2.3,moderate rain
672,Tezu,IN,2021-02-01 14:04:10,27.9167,96.1667,61.95,45,0,4.32,clear sky
673,Bayir,TR,2021-02-01 14:04:11,37.2687,28.2167,66.2,59,75,27.63,broken clouds
674,Wasilla,US,2021-02-01 14:04:11,61.5814,-149.4394,7.0,77,1,3.44,clear sky
675,Mancio Lima,BR,2021-02-01 13:56:54,-7.6142,-72.8958,79.03,81,93,2.44,overcast clouds
676,Bodo,NO,2021-02-01 14:04:12,67.28,14.405,21.2,68,0,13.8,clear sky
677,Abong Mbang,CM,2021-02-01 14:04:12,3.9833,13.1833,93.51,27,99,1.3,overcast clouds
678,Makakilo City,US,2021-02-01 14:04:12,21.3469,-158.0858,69.8,83,1,3.44,clear sky
679,Neiafu,TO,2021-02-01 14:04:12,-18.65,-173.9833,78.8,94,90,14.97,light rain
680,San Matias,BO,2021-02-01 14:04:13,-16.3667,-58.4,84.47,66,88,3.38,overcast clouds
681,Katangli,RU,2021-02-01 14:04:13,51.7102,143.2326,-13.25,89,100,8.88,overcast clouds
682,Florina,GR,2021-02-01 14:04:13,40.782,21.4098,57.0,50,94,6.91,overcast clouds
683,Novikovo,RU,2021-02-01 14:04:13,51.1537,37.8879,29.66,98,100,11.97,snow
684,Collie,AU,2021-02-01 14:04:14,-33.3667,116.15,75.0,40,0,1.99,clear sky
685,Pontianak,ID,2021-02-01 14:04:14,-0.0333,109.3333,77.0,94,40,3.44,moderate rain
686,Fereydun Kenar,IR,2021-02-01 14:04:14,36.6864,52.5225,57.2,77,20,11.5,few clouds
687,Bardiyah,LY,2021-02-01 13:57:38,31.7561,25.0865,72.09,26,85,15.43,overcast clouds
688,Sao Joao Da Barra,BR,2021-02-01 13:57:12,-21.6403,-41.0511,87.8,48,0,6.91,clear sky
689,Shujaabad,PK,2021-02-01 14:04:14,29.8797,71.2931,64.4,55,0,10.16,smoke
690,Paramonga,PE,2021-02-01 14:01:50,-10.6667,-77.8333,72.16,73,97,6.76,overcast clouds
691,Quang Ngai,VN,2021-02-01 14:01:24,15.1167,108.8,67.21,89,0,3.69,clear sky
692,Vozhega,RU,2021-02-01 14:04:15,60.4725,40.2213,19.71,97,95,6.98,overcast clouds
693,Cozumel,MX,2021-02-01 14:04:15,20.5083,-86.9458,75.2,78,20,10.36,few clouds
694,Buala,SB,2021-02-01 13:56:15,-8.145,159.5921,81.59,81,100,15.48,light rain
695,Deniliquin,AU,2021-02-01 14:04:16,-35.5333,144.9667,60.01,77,0,1.99,clear sky
