City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
389,Baie-Saint-Paul,CA,2021-01-28 00:15:23,47.4411,-70.4986,28.4,100,93,0.81
390,Moron,AR,2021-01-28 00:19:47,-34.6534,-58.6198,81.0,45,0,5.99
391,Buchanan,LR,2021-01-28 00:19:47,5.8808,-10.0467,77.0,94,20,6.78
392,Kiruna,SE,2021-01-28 00:19:48,67.8557,20.2251,15.8,86,90,4.61
393,Finschhafen,PG,2021-01-28 00:19:48,-6.6024,147.8681,86.43,67,100,9.62
394,Flin Flon,CA,2021-01-28 00:19:48,54.7682,-101.865,-5.8,77,20,2.3
395,Valley,US,2021-01-28 00:19:49,45.1277,-116.1262,28.4,86,90,11.5
396,Tilichiki,RU,2021-01-28 00:19:28,60.4667,166.1,-6.81,91,99,7.94
397,Kungurtug,RU,2021-01-28 00:19:49,50.5994,97.5228,4.17,88,100,1.32
398,Henties Bay,NA,2021-01-28 00:10:19,-22.116,14.2845,66.99,85,6,5.95
399,At-Bashi,KG,2021-01-28 00:19:50,41.1702,75.8106,2.01,60,0,1.19
400,Lagoa,PT,2021-01-28 00:18:21,39.05,-27.9833,60.26,84,48,26.04
401,Blind River,CA,2021-01-28 00:19:50,46.1834,-82.9582,19.4,53,1,9.22
402,Fukue,JP,2021-01-28 00:19:50,32.6881,128.8419,50.0,71,75,3.44
403,Danielskuil,ZA,2021-01-28 00:19:51,-28.1887,23.5395,60.22,85,17,14.43
404,Havre-Saint-Pierre,CA,2021-01-28 00:17:59,50.2334,-63.5986,19.4,58,90,11.5
405,Port Lincoln,AU,2021-01-28 00:19:51,-34.7333,135.8667,67.44,76,83,4.25
406,Taos,US,2021-01-28 00:18:42,36.4072,-105.5731,30.2,40,1,5.75
407,Jiayuguan,CN,2021-01-28 00:19:51,39.8167,98.3,16.32,67,0,1.81
408,Bilma,NE,2021-01-28 00:11:22,18.6853,12.9164,63.05,28,0,14.34
409,Dakar,SN,2021-01-28 00:14:56,14.6937,-17.4441,64.4,82,0,6.91
410,Isangel,VU,2021-01-28 00:10:02,-19.55,169.2667,84.2,84,90,17.22
411,Matamoros,MX,2021-01-28 00:19:53,25.5333,-103.25,66.2,14,90,3.44
412,Laguna,US,2021-01-28 00:19:53,38.421,-121.4238,48.0,87,90,20.71
413,Kailua,US,2021-01-28 00:19:53,21.4022,-157.7394,80.6,61,75,19.57
414,Paranaiba,BR,2021-01-28 00:19:53,-19.6772,-51.1908,75.78,79,99,4.45
415,Immokalee,US,2021-01-28 00:18:09,26.4187,-81.4173,73.99,78,1,3.44
416,Ust-Maya,RU,2021-01-28 00:19:54,60.4167,134.5333,-42.07,78,99,1.52
417,Huarmey,PE,2021-01-28 00:10:08,-10.0681,-78.1522,71.82,79,100,8.72
418,Pudozh,RU,2021-01-28 00:19:54,61.8099,36.5345,26.08,99,95,2.37
419,Nizhnyaya Omka,RU,2021-01-28 00:19:54,55.4338,74.9426,13.59,97,94,8.05
420,Isilkul,RU,2021-01-28 00:19:54,54.9109,71.2728,15.55,97,64,11.07
421,Kyra,RU,2021-01-28 00:19:55,49.5776,111.9753,-23.57,77,0,2.75
422,Hamilton,US,2021-01-28 00:05:34,39.1834,-84.5333,30.2,93,90,6.91
423,Namibe,AO,2021-01-28 00:19:01,-15.1961,12.1522,73.36,79,94,7.7
424,Port Keats,AU,2021-01-28 00:19:55,-14.25,129.55,77.25,94,100,7.58
425,Flinders,AU,2021-01-28 00:11:48,-34.5833,150.8552,72.0,70,88,5.99
426,Khasan,RU,2021-01-28 00:19:56,42.4308,130.6434,22.5,97,100,16.24
427,Harper,LR,2021-01-28 00:06:37,4.375,-7.7169,78.44,85,10,9.22
428,Adre,TD,2021-01-28 00:17:21,13.4667,22.2,66.2,23,27,12.28
429,Bairnsdale,AU,2021-01-28 00:19:56,-37.8333,147.6167,69.01,64,99,8.01
430,Sao Geraldo Do Araguaia,BR,2021-01-28 00:19:56,-6.4006,-48.555,74.61,92,98,3.96
431,Kisangani,CD,2021-01-28 00:19:56,0.5167,25.2,69.82,93,100,2.53
432,Aksarka,RU,2021-01-28 00:19:57,66.5606,67.7975,-27.62,84,100,7.65
433,Gamba,GA,2021-01-28 00:19:57,-2.65,10.0,74.97,92,100,5.19
434,Coihaique,CL,2021-01-28 00:10:29,-45.5752,-72.0662,53.6,66,75,3.44
435,Igarka,RU,2021-01-28 00:19:57,67.4667,86.5833,-30.17,74,43,5.41
436,Pochutla,MX,2021-01-28 00:19:57,15.7432,-96.4661,84.2,61,75,8.05
437,Akcakoca,TR,2021-01-28 00:19:57,41.0866,31.1162,37.76,85,100,12.19
438,Port-Gentil,GA,2021-01-28 00:11:04,-0.7193,8.7815,78.8,89,75,2.3
439,Nishihara,JP,2021-01-28 00:10:26,26.1842,127.7558,64.4,68,75,14.97
440,Cobija,BO,2021-01-28 00:19:58,-11.0267,-68.7692,78.8,89,75,4.61
441,Ponta Do Sol,PT,2021-01-28 00:10:38,32.6667,-17.1,60.01,78,87,1.01
442,Tautira,PF,2021-01-28 00:10:21,-17.7333,-149.15,86.0,66,75,11.5
443,Oil City,US,2021-01-28 00:19:58,41.4339,-79.7064,25.0,79,75,4.61
444,Dubbo,AU,2021-01-28 00:10:25,-32.25,148.6167,78.8,53,40,21.85
445,Putai,FR,2021-01-28 00:19:59,46.6579,1.9863,51.8,93,90,14.97
446,Cairns,AU,2021-01-28 00:19:59,-16.9167,145.7667,78.8,89,75,5.75
447,Sinegorye,RU,2021-01-28 00:19:59,62.0788,150.477,-31.95,79,99,1.72
448,Shirokiy,RU,2021-01-28 00:19:59,49.758,129.523,-24.7,86,39,2.1
449,Ucar,AZ,2021-01-28 00:19:59,40.519,47.6542,26.6,93,25,3.44
450,Hami,CN,2021-01-28 00:10:00,42.8,93.45,16.45,84,32,0.74
451,Shingu,JP,2021-01-28 00:20:00,33.7333,135.9833,46.4,71,75,4.61
452,Cabra,ES,2021-01-28 00:20:00,37.4725,-4.4421,48.2,100,90,2.42
453,Virginia Beach,US,2021-01-28 00:20:00,36.8529,-75.978,44.01,73,57,1.99
454,Qinggang,CN,2021-01-28 00:20:00,46.6833,126.0833,-12.75,88,2,9.86
455,Voloshka,RU,2021-01-28 00:19:10,61.3314,40.0858,25.56,98,97,5.99
456,Katangli,RU,2021-01-28 00:20:01,51.7102,143.2326,8.64,95,100,15.43
457,Tahe,CN,2021-01-28 00:20:01,52.3333,124.7333,-23.53,82,100,6.38
458,Souillac,MU,2021-01-28 00:20:03,-20.5167,57.5167,73.4,88,20,4.61
459,Dukstas,LT,2021-01-28 00:20:03,55.5333,26.3333,28.96,98,99,6.69
460,Carnduff,CA,2021-01-28 00:20:03,49.1667,-101.8009,-8.0,79,100,5.99
461,Isla Mujeres,MX,2021-01-28 00:19:26,21.2311,-86.731,80.01,83,75,4.61
462,Gedangan,ID,2021-01-28 00:20:04,-7.3908,112.7267,77.0,94,20,6.91
463,Tyukhtet,RU,2021-01-28 00:20:04,56.5389,89.3011,-16.74,87,99,6.62
464,Wagar,SD,2021-01-28 00:20:04,16.1525,36.2032,69.01,74,40,9.95
465,Ola,RU,2021-01-28 00:19:31,59.5833,151.2833,-14.13,82,0,10.36
466,Carauari,BR,2021-01-28 00:20:04,-4.8828,-66.8958,75.81,94,82,0.54
467,Nanortalik,GL,2021-01-28 00:20:05,60.1432,-45.2371,24.91,95,100,6.98
468,Prince Rupert,CA,2021-01-28 00:20:05,54.3161,-130.3201,37.4,86,75,2.3
469,Maneromango,TZ,2021-01-28 00:20:05,-7.1988,38.7848,69.28,100,24,3.38
470,Turukhansk,RU,2021-01-28 00:19:40,65.8167,87.9833,-34.89,77,92,4.56
471,Kantang,TH,2021-01-28 00:20:06,7.4054,99.5156,77.0,88,20,4.61
472,Santa Cecilia,BR,2021-01-28 00:20:06,-26.9608,-50.4269,65.25,96,100,4.18
473,Neepawa,CA,2021-01-28 00:20:07,50.2289,-99.4664,-11.2,70,20,9.22
474,Bandar-E Lengeh,IR,2021-01-28 00:20:07,26.5579,54.8807,59.0,94,6,3.56
475,Awbari,LY,2021-01-28 00:20:07,26.5921,12.7805,43.41,57,0,2.82
476,Kars,TR,2021-01-28 00:20:08,40.602,43.095,12.2,85,75,4.61
477,Praxedis Guerrero,MX,2021-01-28 00:20:08,31.3667,-106.0167,50.0,21,75,6.91
478,Praya,CV,2021-01-28 00:20:08,14.9215,-23.5087,69.8,78,0,17.27
479,Siocon,PH,2021-01-28 00:20:08,7.7061,122.1353,79.86,77,92,6.51
480,Yuli,NG,2021-01-28 00:20:09,9.6989,10.2744,74.91,19,18,8.86
481,Hidalgo,MX,2021-01-28 00:20:09,20.5,-99.0,57.18,84,49,12.97
482,Aguimes,ES,2021-01-28 00:20:09,27.9054,-15.4461,71.01,88,0,11.5
483,Tolmachevo,RU,2021-01-28 00:20:09,54.9824,82.7363,21.2,93,90,8.95
484,Krasnyy Kut,RU,2021-01-28 00:20:10,50.95,46.9667,22.71,97,100,13.4
485,Hirara,JP,2021-01-28 00:19:42,24.8,125.2833,66.2,68,40,11.5
486,Matara,LK,2021-01-28 00:20:10,5.9485,80.5353,72.09,87,28,4.74
487,Wasilla,US,2021-01-28 00:16:18,61.5814,-149.4394,12.99,92,1,1.48
488,George Town,MY,2021-01-28 00:20:11,5.4112,100.3354,78.01,88,20,4.5
489,General Roca,AR,2021-01-28 00:19:39,-39.0333,-67.5833,71.6,35,0,11.5
490,Baracoa,CU,2021-01-28 00:20:11,20.3467,-74.4958,73.65,81,24,4.12
491,Sawankhalok,TH,2021-01-28 00:20:12,17.316,99.8319,75.99,88,1,2.3
492,Ilebo,CD,2021-01-28 00:20:12,-4.3167,20.5833,71.76,96,100,1.57
493,Katsuura,JP,2021-01-28 00:20:12,35.1333,140.3,46.0,65,0,16.11
494,Abu Samrah,SY,2021-01-28 00:20:12,35.3029,37.1841,50.07,85,77,14.83
495,Nemencine,LT,2021-01-28 00:20:12,54.85,25.4833,30.0,93,90,10.36
496,Buraydah,SA,2021-01-28 00:20:13,26.326,43.975,59.0,47,0,6.91
497,Redmond,US,2021-01-28 00:20:13,47.674,-122.1215,45.0,76,94,2.91
498,Sangar,RU,2021-01-28 00:20:13,63.9242,127.4739,-52.69,74,100,0.36
499,Marigot,MF,2021-01-28 00:20:13,18.0667,-63.0833,78.01,73,40,9.22
500,Muros,ES,2021-01-28 00:20:13,42.7762,-9.0603,57.99,94,100,8.01
501,Mundo Nuevo,MX,2021-01-28 00:20:14,18.7,-95.5,76.17,85,58,21.32
502,Milkovo,RU,2021-01-28 00:20:14,54.7167,158.6167,6.78,89,0,0.38
503,Ilabaya,PE,2021-01-28 00:20:14,-17.4208,-70.5133,68.47,54,86,3.22
504,Marsh Harbour,BS,2021-01-28 00:20:14,26.5412,-77.0636,75.31,81,32,9.4
505,Nefteyugansk,RU,2021-01-28 00:20:15,61.0998,72.6035,-22.0,69,40,11.18
506,Belyy Yar,RU,2021-01-28 00:20:15,53.6039,91.3903,23.0,68,0,8.95
507,Mandasa,IN,2021-01-28 00:20:15,18.8667,84.4667,68.22,90,30,3.24
508,Galesong,ID,2021-01-28 00:20:16,-5.3166,119.3661,75.2,100,20,4.61
509,Esso,RU,2021-01-28 00:20:16,55.9333,158.7,7.38,86,19,3.36
510,Tura,IN,2021-01-28 00:20:16,25.5198,90.2201,55.45,70,0,3.44
511,Bilibino,RU,2021-01-28 00:20:16,68.0546,166.4372,-11.36,84,100,7.07
512,Medina,SA,2021-01-28 00:18:12,24.4686,39.6142,68.0,56,0,3.44
513,Ambilobe,MG,2021-01-28 00:20:16,-13.2,49.05,73.62,92,22,1.61
514,Saint-Georges,GD,2021-01-28 00:17:43,12.0564,-61.7485,78.8,78,20,12.66
515,Najran,SA,2021-01-28 00:20:17,17.4924,44.1277,53.6,43,0,1.92
516,Soubre,CI,2021-01-28 00:20:17,5.7856,-6.6083,74.07,92,2,2.55
517,Trinidad,BO,2021-01-28 00:20:17,-14.8333,-64.9,78.8,94,90,9.22
518,Trelew,AR,2021-01-28 00:16:05,-43.249,-65.3051,64.67,41,69,15.57
519,Bandarbeyla,SO,2021-01-28 00:20:18,9.4942,50.8122,73.04,75,37,16.15
520,Tutoia,BR,2021-01-28 00:20:18,-2.7619,-42.2744,79.81,81,99,10.04
521,Alice Springs,AU,2021-01-28 00:07:52,-23.7,133.8833,77.0,65,75,5.75
522,Qaqortoq,GL,2021-01-28 00:20:18,60.7167,-46.0333,37.4,35,75,31.07
523,Rovaniemi,FI,2021-01-28 00:20:18,66.5,25.7167,17.6,86,90,13.8
524,Paita,PE,2021-01-28 00:20:18,-5.0892,-81.1144,78.8,69,75,12.66
525,Inhambane,MZ,2021-01-28 00:20:19,-23.865,35.3833,78.8,88,21,7.02
526,Mitsamiouli,KM,2021-01-28 00:15:51,-11.3847,43.2844,81.84,67,1,6.42
527,Payo,ID,2021-01-28 00:10:37,-3.7508,103.6372,71.65,96,100,2.35
528,Ritchie,ZA,2021-01-28 00:20:19,-29.038,24.6028,59.0,94,28,6.91
529,Peniche,PT,2021-01-28 00:20:20,39.3558,-9.3811,57.99,95,100,8.99
530,Komsomolskiy,UZ,2021-01-28 00:20:20,40.4272,71.7189,26.6,63,0,6.91
531,Clacton-On-Sea,GB,2021-01-28 00:20:21,51.7897,1.156,46.0,98,100,1.01
532,Esqueda,MX,2021-01-28 00:20:21,30.7167,-109.5833,47.75,51,69,5.93
533,Marsa Matruh,EG,2021-01-28 00:20:21,31.3525,27.2453,51.8,54,40,10.36
534,Camacha,PT,2021-01-28 00:20:22,33.0833,-16.3333,60.8,100,75,10.36
535,Krasnoarmeysk,RU,2021-01-28 00:20:22,51.0239,45.6969,21.99,80,100,5.99
536,Wenling,CN,2021-01-28 00:20:22,28.3669,121.36,53.01,85,81,3.4
537,Naze,JP,2021-01-28 00:10:34,28.3667,129.4833,62.6,59,75,10.36
538,San Carlos De Bariloche,AR,2021-01-28 00:20:23,-41.1456,-71.3082,53.6,58,40,20.71
539,Chumphon,TH,2021-01-28 00:20:23,10.3333,98.8333,77.0,88,20,4.61
540,La Ronge,CA,2021-01-28 00:20:23,55.1001,-105.2842,1.4,71,38,5.75
541,Seinajoki,FI,2021-01-28 00:20:23,62.7945,22.8282,24.01,93,75,5.75
542,Sao Miguel Do Araguaia,BR,2021-01-28 00:20:23,-13.275,-50.1628,74.34,87,88,3.38
543,Alyangula,AU,2021-01-28 00:19:18,-13.8483,136.4192,84.2,79,75,11.5
544,Matagami,CA,2021-01-28 00:20:24,49.7502,-77.6328,5.0,92,90,9.22
545,Deer Lake,CA,2021-01-28 00:19:46,49.1667,-57.4316,26.6,80,90,4.61
546,Nicoya,CR,2021-01-28 00:20:24,10.1483,-85.452,82.4,54,0,13.8
547,Sioux Lookout,CA,2021-01-28 00:09:46,50.1001,-91.917,-7.6,71,20,2.3
548,Bintulu,MY,2021-01-28 00:20:24,3.1667,113.0333,75.2,94,40,6.67
549,Husavik,IS,2021-01-28 00:20:25,66.0449,-17.3389,17.6,86,75,4.61
550,Kholm,RU,2021-01-28 00:20:25,59.2667,32.85,28.83,98,99,2.39
551,Makakilo City,US,2021-01-28 00:20:25,21.3469,-158.0858,84.2,51,75,10.36
552,Masuguru,TZ,2021-01-28 00:20:25,-11.3667,38.4167,72.0,94,35,2.84
553,Luderitz,NA,2021-01-28 00:10:43,-26.6481,15.1594,67.51,59,0,26.57
554,Severo-Yeniseyskiy,RU,2021-01-28 00:20:26,60.3725,93.0408,-33.38,85,100,2.06
555,Sungairaya,ID,2021-01-28 00:20:26,0.7,108.9,76.59,87,100,7.11
556,Kroya,ID,2021-01-28 00:20:26,-7.6331,109.2461,77.59,83,97,4.29
557,Naryan-Mar,RU,2021-01-28 00:20:26,67.6713,53.087,-4.52,91,100,18.14
558,Mumford,GH,2021-01-28 00:20:27,5.2618,-0.759,78.4,89,33,9.31
559,Tecoanapa,MX,2021-01-28 00:20:27,16.5167,-98.75,80.55,64,86,4.36
560,Cartagena,CO,2021-01-28 00:20:27,10.3997,-75.5144,78.8,83,0,11.5
561,Guasdualito,VE,2021-01-28 00:20:28,7.2424,-70.7324,78.98,57,95,3.74
562,Melfi,IT,2021-01-28 00:20:28,40.9965,15.6514,41.0,63,99,1.01
563,Gobabis,NA,2021-01-28 00:20:28,-22.45,18.9667,73.04,33,99,8.7
564,Nandura,IN,2021-01-28 00:20:28,20.8333,76.45,61.74,46,0,2.44
565,Seoul,KR,2021-01-28 00:20:00,37.5683,126.9778,33.8,51,75,10.36
566,Bitung,ID,2021-01-28 00:20:29,1.4451,125.1824,78.8,89,20,1.14
567,Andenes,NO,2021-01-28 00:19:01,69.3143,16.1194,28.99,64,90,19.57
568,Ocala,US,2021-01-28 00:20:29,29.1872,-82.1401,68.0,100,75,4.61
569,Tianpeng,CN,2021-01-28 00:18:08,30.9866,103.9393,42.8,93,52,2.24
570,Leua,SK,2021-01-28 00:20:30,48.2156,18.6071,30.99,89,0,3.83
571,Mocuba,MZ,2021-01-28 00:11:37,-16.8392,36.9856,72.5,95,100,2.15
572,Xining,CN,2021-01-28 00:11:32,36.6167,101.7667,8.64,72,39,3.38
573,Gravelbourg,CA,2021-01-28 00:20:30,49.8834,-106.5512,6.8,78,85,18.41
574,Ewa Beach,US,2021-01-28 00:17:12,21.3156,-158.0072,84.2,51,75,10.36
575,Batticaloa,LK,2021-01-28 00:20:31,7.7102,81.6924,76.12,78,92,8.55
576,Bunia,CD,2021-01-28 00:20:31,1.5667,30.25,68.36,50,81,4.05
577,Ulu-Telyak,RU,2021-01-28 00:20:31,54.9086,56.9669,18.59,96,99,4.43
578,Tete,MZ,2021-01-28 00:20:31,-16.1564,33.5867,77.0,94,40,1.52
579,Horsham,GB,2021-01-28 00:20:31,51.064,-0.3272,48.99,100,75,4.61
580,Saint-Jean-De-Maurienne,FR,2021-01-28 00:20:32,45.1667,6.5833,37.99,81,99,5.64
581,Candido Mendes,BR,2021-01-28 00:20:32,-1.4467,-45.7167,77.11,88,70,3.27
582,Kawalu,ID,2021-01-28 00:20:32,-7.3817,108.2082,73.85,84,100,1.59
583,Oksfjord,NO,2021-01-28 00:20:32,70.2396,22.3479,21.2,68,75,13.8
584,Maragogi,BR,2021-01-28 00:16:01,-9.0122,-35.2225,77.22,83,23,9.13
